Site,Day,Date,StartTime,EndTime,Amount
57.143297,-2.102138,06/01/2019,04:30,04:45,12
57.143297,-2.102138,06/01/2019,04:45,05:00,12
57.143297,-2.102138,06/01/2019,05:00,05:15,8
57.143297,-2.102138,06/01/2019,05:15,05:30,4
57.143297,-2.102138,06/01/2019,05:30,05:45,8
57.143297,-2.102138,06/01/2019,05:45,06:00,20
57.143297,-2.102138,06/01/2019,06:00,06:15,8
57.143297,-2.102138,06/01/2019,06:15,06:30,8
57.143297,-2.102138,06/01/2019,06:30,06:45,20
57.143297,-2.102138,06/01/2019,06:45,07:00,4
57.143297,-2.102138,06/01/2019,07:00,07:15,24
57.143297,-2.102138,06/01/2019,07:15,07:30,12
57.143297,-2.102138,06/01/2019,07:30,07:45,4
57.143297,-2.102138,06/01/2019,07:45,08:00,20
57.143297,-2.102138,06/01/2019,08:00,08:15,8
57.143297,-2.102138,06/01/2019,08:15,08:30,24
57.143297,-2.102138,06/01/2019,08:30,08:45,44
57.143297,-2.102138,06/01/2019,08:45,09:00,24
57.143297,-2.102138,06/01/2019,09:00,09:15,24
57.143297,-2.102138,06/01/2019,09:15,09:30,40
57.143297,-2.102138,06/01/2019,09:30,09:45,48
57.143297,-2.102138,06/01/2019,09:45,10:00,48
57.143297,-2.102138,06/01/2019,10:00,10:15,20
57.143297,-2.102138,06/01/2019,10:15,10:30,36
57.143297,-2.102138,06/01/2019,10:30,10:45,80
57.143297,-2.102138,06/01/2019,10:45,11:00,76
57.143297,-2.102138,06/01/2019,11:00,11:15,28
57.143297,-2.102138,06/01/2019,11:15,11:30,40
57.143297,-2.102138,06/01/2019,11:30,11:45,60
57.143297,-2.102138,06/01/2019,11:45,12:00,56
57.143297,-2.102138,06/01/2019,12:00,12:15,96
57.143297,-2.102138,06/01/2019,12:15,12:30,68
57.143297,-2.102138,06/01/2019,12:30,12:45,96
57.143297,-2.102138,06/01/2019,12:45,13:00,68
57.143297,-2.102138,06/01/2019,13:00,13:15,40
57.143297,-2.102138,06/01/2019,13:15,13:30,60
57.143297,-2.102138,06/01/2019,13:30,13:45,84
57.143297,-2.102138,06/01/2019,13:45,14:00,32
57.143297,-2.102138,06/01/2019,14:00,14:15,32
57.143297,-2.102138,06/01/2019,14:15,14:30,52
57.143297,-2.102138,06/01/2019,14:30,14:45,80
57.143297,-2.102138,06/01/2019,14:45,15:00,40
57.143297,-2.102138,06/01/2019,15:00,15:15,24
57.143297,-2.102138,06/01/2019,15:15,15:30,60
57.143297,-2.102138,06/01/2019,15:30,15:45,44
57.143297,-2.102138,06/01/2019,15:45,16:00,36
57.143297,-2.102138,06/01/2019,16:00,16:15,40
57.143297,-2.102138,06/01/2019,16:15,16:30,56
57.143297,-2.102138,06/01/2019,16:30,16:45,60
57.143297,-2.102138,06/01/2019,16:45,17:00,32
57.143297,-2.102138,06/01/2019,17:00,17:15,48
57.143297,-2.102138,06/01/2019,17:15,17:30,24
57.143297,-2.102138,06/01/2019,17:30,17:45,72
57.143297,-2.102138,06/01/2019,17:45,18:00,60
57.143297,-2.102138,06/01/2019,18:00,18:15,72
57.143297,-2.102138,06/01/2019,18:15,18:30,64
57.143297,-2.102138,06/01/2019,18:30,18:45,60
57.143297,-2.102138,06/01/2019,18:45,19:00,88
57.143297,-2.102138,06/01/2019,19:00,19:15,76
57.143297,-2.102138,06/01/2019,19:15,19:30,64
57.143297,-2.102138,06/01/2019,19:30,19:45,92
57.143297,-2.102138,06/01/2019,19:45,20:00,84
57.143297,-2.102138,06/01/2019,20:00,20:15,92
57.143297,-2.102138,06/01/2019,20:15,20:30,40
57.143297,-2.102138,06/01/2019,20:30,20:45,32
57.143297,-2.102138,06/01/2019,20:45,21:00,72
57.143297,-2.102138,06/01/2019,21:00,21:15,64
57.143297,-2.102138,06/01/2019,21:15,21:30,36
57.143297,-2.102138,06/01/2019,21:30,21:45,28
57.143297,-2.102138,06/01/2019,21:45,22:00,48
57.143297,-2.102138,06/01/2019,22:00,22:15,12
57.143297,-2.102138,06/01/2019,22:15,22:30,32
57.143297,-2.102138,06/01/2019,22:30,22:45,44
57.143297,-2.102138,06/01/2019,22:45,23:00,56
57.143297,-2.102138,06/01/2019,23:00,23:15,48
57.143297,-2.102138,06/01/2019,23:15,23:30,32
57.143297,-2.102138,06/01/2019,23:30,23:45,36
57.143297,-2.102138,06/01/2019,23:45,24:00:00,20
57.143297,-2.102138,07/01/2019,00:00,00:15,28
57.143297,-2.102138,07/01/2019,00:15,00:30,28
57.143297,-2.102138,07/01/2019,00:30,00:45,16
57.143297,-2.102138,07/01/2019,00:45,01:00,4
57.143297,-2.102138,07/01/2019,01:00,01:15,8
57.143297,-2.102138,07/01/2019,01:15,01:30,16
57.143297,-2.102138,07/01/2019,01:30,01:45,28
57.143297,-2.102138,07/01/2019,01:45,02:00,8
57.143297,-2.102138,07/01/2019,02:00,02:15,20
57.143297,-2.102138,07/01/2019,02:15,02:30,16
57.143297,-2.102138,07/01/2019,02:30,02:45,12
57.143297,-2.102138,07/01/2019,02:45,03:00,32
57.143297,-2.102138,07/01/2019,03:00,03:15,8
57.143297,-2.102138,07/01/2019,03:15,03:30,12
57.143297,-2.102138,07/01/2019,03:30,03:45,8
57.143297,-2.102138,07/01/2019,03:45,04:00,4
57.143297,-2.102138,07/01/2019,04:00,04:15,4
57.143297,-2.102138,07/01/2019,04:15,04:30,0
57.143297,-2.102138,07/01/2019,04:30,04:45,8
57.143297,-2.102138,07/01/2019,04:45,05:00,4
57.143297,-2.102138,07/01/2019,05:00,05:15,28
57.143297,-2.102138,07/01/2019,05:15,05:30,16
57.143297,-2.102138,07/01/2019,05:30,05:45,20
57.143297,-2.102138,07/01/2019,05:45,06:00,28
57.143297,-2.102138,07/01/2019,06:00,06:15,32
57.143297,-2.102138,07/01/2019,06:15,06:30,56
57.143297,-2.102138,07/01/2019,06:30,06:45,80
57.143297,-2.102138,07/01/2019,06:45,07:00,88
57.143297,-2.102138,07/01/2019,07:00,07:15,92
57.143297,-2.102138,07/01/2019,07:15,07:30,108
57.143297,-2.102138,07/01/2019,07:30,07:45,164
57.143297,-2.102138,07/01/2019,07:45,08:00,152
57.143297,-2.102138,07/01/2019,08:00,08:15,112
57.143297,-2.102138,07/01/2019,08:15,08:30,96
57.143297,-2.102138,07/01/2019,08:30,08:45,96
57.143297,-2.102138,07/01/2019,08:45,09:00,136
57.143297,-2.102138,07/01/2019,09:00,09:15,108
57.143297,-2.102138,07/01/2019,09:15,09:30,76
57.143297,-2.102138,07/01/2019,09:30,09:45,96
57.143297,-2.102138,07/01/2019,09:45,10:00,84
57.143297,-2.102138,07/01/2019,10:00,10:15,120
57.143297,-2.102138,07/01/2019,10:15,10:30,48
57.143297,-2.102138,07/01/2019,10:30,10:45,72
57.143297,-2.102138,07/01/2019,10:45,11:00,88
57.143297,-2.102138,07/01/2019,11:00,11:15,108
57.143297,-2.102138,07/01/2019,11:15,11:30,92
57.143297,-2.102138,07/01/2019,11:30,11:45,72
57.143297,-2.102138,07/01/2019,11:45,12:00,72
57.143297,-2.102138,07/01/2019,12:00,12:15,96
57.143297,-2.102138,07/01/2019,12:15,12:30,60
57.143297,-2.102138,07/01/2019,12:30,12:45,84
57.143297,-2.102138,07/01/2019,12:45,13:00,76
57.143297,-2.102138,07/01/2019,13:00,13:15,72
57.143297,-2.102138,07/01/2019,13:15,13:30,104
57.143297,-2.102138,07/01/2019,13:30,13:45,112
57.143297,-2.102138,07/01/2019,13:45,14:00,140
57.143297,-2.102138,07/01/2019,14:00,14:15,164
57.143297,-2.102138,07/01/2019,14:15,14:30,136
57.143297,-2.102138,07/01/2019,14:30,14:45,92
57.143297,-2.102138,07/01/2019,14:45,15:00,144
57.143297,-2.102138,07/01/2019,15:00,15:15,124
57.143297,-2.102138,07/01/2019,15:15,15:30,72
57.143297,-2.102138,07/01/2019,15:30,15:45,104
57.143297,-2.102138,07/01/2019,15:45,16:00,80
57.143297,-2.102138,07/01/2019,16:00,16:15,88
57.143297,-2.102138,07/01/2019,16:15,16:30,136
57.143297,-2.102138,07/01/2019,16:30,16:45,72
57.143297,-2.102138,07/01/2019,16:45,17:00,76
57.143297,-2.102138,07/01/2019,17:00,17:15,80
57.143297,-2.102138,07/01/2019,17:15,17:30,112
57.143297,-2.102138,07/01/2019,17:30,17:45,68
57.143297,-2.102138,07/01/2019,17:45,18:00,88
57.143297,-2.102138,07/01/2019,18:00,18:15,68
57.143297,-2.102138,07/01/2019,18:15,18:30,48
57.143297,-2.102138,07/01/2019,18:30,18:45,80
57.143297,-2.102138,07/01/2019,18:45,19:00,52
57.143297,-2.102138,07/01/2019,19:00,19:15,64
57.143297,-2.102138,07/01/2019,19:15,19:30,28
57.143297,-2.102138,07/01/2019,19:30,19:45,72
57.143297,-2.102138,07/01/2019,19:45,20:00,52
57.143297,-2.102138,07/01/2019,20:00,20:15,32
57.143297,-2.102138,07/01/2019,20:15,20:30,60
57.143297,-2.102138,07/01/2019,20:30,20:45,40
57.143297,-2.102138,07/01/2019,20:45,21:00,48
57.143297,-2.102138,07/01/2019,21:00,21:15,28
57.143297,-2.102138,07/01/2019,21:15,21:30,32
57.143297,-2.102138,07/01/2019,21:30,21:45,36
57.143297,-2.102138,07/01/2019,21:45,22:00,60
57.143297,-2.102138,07/01/2019,22:00,22:15,36
57.143297,-2.102138,07/01/2019,22:15,22:30,24
57.143297,-2.102138,07/01/2019,22:30,22:45,20
57.143297,-2.102138,07/01/2019,22:45,23:00,52
57.143297,-2.102138,07/01/2019,23:00,23:15,36
57.143297,-2.102138,07/01/2019,23:15,23:30,20
57.143297,-2.102138,07/01/2019,23:30,23:45,28
57.143297,-2.102138,07/01/2019,23:45,24:00:00,36
57.143297,-2.102138,08/01/2019,00:00,00:15,28
57.143297,-2.102138,08/01/2019,00:15,00:30,20
57.143297,-2.102138,08/01/2019,00:30,00:45,4
57.143297,-2.102138,08/01/2019,00:45,01:00,0
57.143297,-2.102138,08/01/2019,01:00,01:15,12
57.143297,-2.102138,08/01/2019,01:15,01:30,4
57.143297,-2.102138,08/01/2019,01:30,01:45,4
57.143297,-2.102138,08/01/2019,01:45,02:00,20
57.143297,-2.102138,08/01/2019,02:00,02:15,12
57.143297,-2.102138,08/01/2019,02:15,02:30,8
57.143297,-2.102138,08/01/2019,02:30,02:45,4
57.143297,-2.102138,08/01/2019,02:45,03:00,8
57.143297,-2.102138,08/01/2019,03:00,03:15,4
57.143297,-2.102138,08/01/2019,03:15,03:30,0
57.143297,-2.102138,08/01/2019,03:30,03:45,12
57.143297,-2.102138,08/01/2019,03:45,04:00,12
57.143297,-2.102138,08/01/2019,04:00,04:15,4
57.143297,-2.102138,08/01/2019,04:15,04:30,0
57.143297,-2.102138,08/01/2019,04:30,04:45,0
57.143297,-2.102138,08/01/2019,04:45,05:00,8
57.143297,-2.102138,08/01/2019,05:00,05:15,12
57.143297,-2.102138,08/01/2019,05:15,05:30,16
57.143297,-2.102138,08/01/2019,05:30,05:45,12
57.143297,-2.102138,08/01/2019,05:45,06:00,44
57.143297,-2.102138,08/01/2019,06:00,06:15,40
57.143297,-2.102138,08/01/2019,06:15,06:30,40
57.143297,-2.102138,08/01/2019,06:30,06:45,60
57.143297,-2.102138,08/01/2019,06:45,07:00,84
57.143297,-2.102138,08/01/2019,07:00,07:15,88
57.143297,-2.102138,08/01/2019,07:15,07:30,56
57.143297,-2.102138,08/01/2019,07:30,07:45,84
57.143297,-2.102138,08/01/2019,07:45,08:00,56
57.143297,-2.102138,08/01/2019,08:00,08:15,104
57.143297,-2.102138,08/01/2019,08:15,08:30,92
57.143297,-2.102138,08/01/2019,08:30,08:45,72
57.143297,-2.102138,08/01/2019,08:45,09:00,112
57.143297,-2.102138,08/01/2019,09:00,09:15,92
57.143297,-2.102138,08/01/2019,09:15,09:30,116
57.143297,-2.102138,08/01/2019,09:30,09:45,84
57.143297,-2.102138,08/01/2019,09:45,10:00,92
57.143297,-2.102138,08/01/2019,10:00,10:15,36
57.143297,-2.102138,08/01/2019,11:00,11:15,16
57.143297,-2.102138,08/01/2019,11:15,11:30,40
57.143297,-2.102138,08/01/2019,11:30,11:45,88
57.143297,-2.102138,08/01/2019,11:45,12:00,100
57.143297,-2.102138,08/01/2019,12:00,12:15,96
57.143297,-2.102138,08/01/2019,12:15,12:30,76
57.143297,-2.102138,08/01/2019,12:30,12:45,120
57.143297,-2.102138,08/01/2019,12:45,13:00,128
57.143297,-2.102138,08/01/2019,13:00,13:15,92
57.143297,-2.102138,08/01/2019,13:15,13:30,92
57.143297,-2.102138,08/01/2019,13:30,13:45,128
57.143297,-2.102138,08/01/2019,13:45,14:00,92
57.143297,-2.102138,08/01/2019,14:00,14:15,80
57.143297,-2.102138,08/01/2019,14:15,14:30,72
57.143297,-2.102138,08/01/2019,14:30,14:45,112
57.143297,-2.102138,08/01/2019,14:45,15:00,88
57.143297,-2.102138,08/01/2019,15:00,15:15,128
57.143297,-2.102138,08/01/2019,15:15,15:30,112
57.143297,-2.102138,08/01/2019,15:30,15:45,76
57.143297,-2.102138,08/01/2019,15:45,16:00,100
57.143297,-2.102138,08/01/2019,16:00,16:15,84
57.143297,-2.102138,08/01/2019,16:15,16:30,92
57.143297,-2.102138,08/01/2019,16:30,16:45,88
57.143297,-2.102138,08/01/2019,16:45,17:00,112
57.143297,-2.102138,08/01/2019,17:00,17:15,88
57.143297,-2.102138,08/01/2019,17:15,17:30,48
57.143297,-2.102138,08/01/2019,17:30,17:45,68
57.143297,-2.102138,08/01/2019,17:45,18:00,116
57.143297,-2.102138,08/01/2019,18:00,18:15,104
57.143297,-2.102138,08/01/2019,18:15,18:30,56
57.143297,-2.102138,08/01/2019,18:30,18:45,92
57.143297,-2.102138,08/01/2019,18:45,19:00,72
57.143297,-2.102138,08/01/2019,19:00,19:15,108
57.143297,-2.102138,08/01/2019,19:15,19:30,40
57.143297,-2.102138,08/01/2019,19:30,19:45,48
57.143297,-2.102138,08/01/2019,19:45,20:00,80
57.143297,-2.102138,08/01/2019,20:00,20:15,48
57.143297,-2.102138,08/01/2019,20:15,20:30,76
57.143297,-2.102138,08/01/2019,20:30,20:45,52
57.143297,-2.102138,08/01/2019,20:45,21:00,52
57.143297,-2.102138,08/01/2019,21:00,21:15,32
57.143297,-2.102138,08/01/2019,21:15,21:30,44
57.143297,-2.102138,08/01/2019,21:30,21:45,40
57.143297,-2.102138,08/01/2019,21:45,22:00,76
57.143297,-2.102138,08/01/2019,22:00,22:15,40
57.143297,-2.102138,08/01/2019,22:15,22:30,36
57.143297,-2.102138,08/01/2019,22:30,22:45,60
57.143297,-2.102138,08/01/2019,22:45,23:00,36
57.143297,-2.102138,08/01/2019,23:00,23:15,36
57.143297,-2.102138,08/01/2019,23:15,23:30,24
57.143297,-2.102138,08/01/2019,23:30,23:45,28
57.143297,-2.102138,08/01/2019,23:45,24:00:00,20
57.143297,-2.102138,09/01/2019,00:00,00:15,20
57.143297,-2.102138,09/01/2019,00:15,00:30,8
57.143297,-2.102138,09/01/2019,00:30,00:45,4
57.143297,-2.102138,09/01/2019,00:45,01:00,20
57.143297,-2.102138,09/01/2019,01:00,01:15,12
57.143297,-2.102138,09/01/2019,01:15,01:30,8
57.143297,-2.102138,09/01/2019,01:30,01:45,0
57.143297,-2.102138,09/01/2019,01:45,02:00,8
57.143297,-2.102138,09/01/2019,02:00,02:15,4
57.143297,-2.102138,09/01/2019,02:15,02:30,12
57.143297,-2.102138,09/01/2019,02:30,02:45,0
57.143297,-2.102138,09/01/2019,02:45,03:00,8
57.143297,-2.102138,09/01/2019,03:00,03:15,12
57.143297,-2.102138,09/01/2019,03:15,03:30,12
57.143297,-2.102138,09/01/2019,03:30,03:45,20
57.143297,-2.102138,09/01/2019,03:45,04:00,20
57.143297,-2.102138,09/01/2019,04:00,04:15,12
57.143297,-2.102138,09/01/2019,04:15,04:30,4
57.143297,-2.102138,09/01/2019,04:30,04:45,12
57.143297,-2.102138,09/01/2019,04:45,05:00,16
57.143297,-2.102138,09/01/2019,05:00,05:15,12
57.143297,-2.102138,09/01/2019,05:15,05:30,24
57.143297,-2.102138,09/01/2019,05:30,05:45,20
57.143297,-2.102138,09/01/2019,05:45,06:00,24
57.143297,-2.102138,09/01/2019,06:00,06:15,32
57.143297,-2.102138,09/01/2019,06:15,06:30,52
57.143297,-2.102138,09/01/2019,06:30,06:45,56
57.143297,-2.102138,09/01/2019,06:45,07:00,128
57.143297,-2.102138,09/01/2019,07:00,07:15,124
57.143297,-2.102138,09/01/2019,07:15,07:30,72
57.143297,-2.102138,09/01/2019,07:30,07:45,120
57.143297,-2.102138,09/01/2019,07:45,08:00,48
57.143297,-2.102138,09/01/2019,08:00,08:15,120
57.143297,-2.102138,09/01/2019,08:15,08:30,108
57.143297,-2.102138,09/01/2019,08:30,08:45,128
57.143297,-2.102138,09/01/2019,08:45,09:00,100
57.143297,-2.102138,09/01/2019,09:00,09:15,128
57.143297,-2.102138,09/01/2019,09:15,09:30,100
57.143297,-2.102138,09/01/2019,09:30,09:45,124
57.143297,-2.102138,09/01/2019,09:45,10:00,100
57.143297,-2.102138,09/01/2019,10:00,10:15,84
57.143297,-2.102138,09/01/2019,10:15,10:30,116
57.143297,-2.102138,09/01/2019,10:30,10:45,112
57.143297,-2.102138,09/01/2019,10:45,11:00,104
57.143297,-2.102138,09/01/2019,11:00,11:15,128
57.143297,-2.102138,09/01/2019,11:15,11:30,108
57.143297,-2.102138,09/01/2019,11:30,11:45,96
57.143297,-2.102138,09/01/2019,11:45,12:00,88
57.143297,-2.102138,09/01/2019,12:00,12:15,128
57.143297,-2.102138,09/01/2019,12:15,12:30,88
57.143297,-2.102138,09/01/2019,12:30,12:45,100
57.143297,-2.102138,09/01/2019,12:45,13:00,100
57.143297,-2.102138,09/01/2019,13:00,13:15,88
57.143297,-2.102138,09/01/2019,13:15,13:30,84
57.143297,-2.102138,09/01/2019,13:30,13:45,116
57.143297,-2.102138,09/01/2019,13:45,14:00,96
57.143297,-2.102138,09/01/2019,14:00,14:15,100
57.143297,-2.102138,09/01/2019,14:15,14:30,88
57.143297,-2.102138,09/01/2019,14:30,14:45,124
57.143297,-2.102138,09/01/2019,14:45,15:00,92
57.143297,-2.102138,09/01/2019,15:00,15:15,112
57.143297,-2.102138,09/01/2019,15:15,15:30,88
57.143297,-2.102138,09/01/2019,15:30,15:45,144
57.143297,-2.102138,09/01/2019,15:45,16:00,96
57.143297,-2.102138,09/01/2019,16:00,16:15,80
57.143297,-2.102138,09/01/2019,16:15,16:30,92
57.143297,-2.102138,09/01/2019,16:30,16:45,52
57.143297,-2.102138,09/01/2019,16:45,17:00,84
57.143297,-2.102138,09/01/2019,17:00,17:15,80
57.143297,-2.102138,09/01/2019,17:15,17:30,92
57.143297,-2.102138,09/01/2019,17:30,17:45,68
57.143297,-2.102138,09/01/2019,17:45,18:00,104
57.143297,-2.102138,09/01/2019,18:00,18:15,84
57.143297,-2.102138,09/01/2019,18:15,18:30,84
57.143297,-2.102138,09/01/2019,18:30,18:45,88
57.143297,-2.102138,09/01/2019,18:45,19:00,80
57.143297,-2.102138,09/01/2019,19:00,19:15,84
57.143297,-2.102138,09/01/2019,19:15,19:30,60
57.143297,-2.102138,09/01/2019,19:30,19:45,68
57.143297,-2.102138,09/01/2019,19:45,20:00,68
57.143297,-2.102138,09/01/2019,20:00,20:15,40
57.143297,-2.102138,09/01/2019,20:15,20:30,32
57.143297,-2.102138,09/01/2019,20:30,20:45,56
57.143297,-2.102138,09/01/2019,20:45,21:00,64
57.143297,-2.102138,09/01/2019,21:00,21:15,64
57.143297,-2.102138,09/01/2019,21:15,21:30,64
57.143297,-2.102138,09/01/2019,21:30,21:45,48
57.143297,-2.102138,09/01/2019,21:45,22:00,64
57.143297,-2.102138,09/01/2019,22:00,22:15,68
57.143297,-2.102138,09/01/2019,22:15,22:30,64
57.143297,-2.102138,09/01/2019,22:30,22:45,44
57.143297,-2.102138,09/01/2019,22:45,23:00,60
57.143297,-2.102138,09/01/2019,23:00,23:15,44
57.143297,-2.102138,09/01/2019,23:15,23:30,40
57.143297,-2.102138,09/01/2019,23:30,23:45,56
57.143297,-2.102138,09/01/2019,23:45,24:00:00,28
57.143297,-2.102138,10/01/2019,00:00,00:15,20
57.143297,-2.102138,10/01/2019,00:15,00:30,8
57.143297,-2.102138,10/01/2019,00:30,00:45,12
57.143297,-2.102138,10/01/2019,00:45,01:00,24
57.143297,-2.102138,10/01/2019,01:00,01:15,0
57.143297,-2.102138,10/01/2019,01:15,01:30,0
57.143297,-2.102138,10/01/2019,01:30,01:45,8
57.143297,-2.102138,10/01/2019,01:45,02:00,12
57.143297,-2.102138,10/01/2019,02:00,02:15,16
57.143297,-2.102138,10/01/2019,02:15,02:30,0
57.143297,-2.102138,10/01/2019,02:30,02:45,12
57.143297,-2.102138,10/01/2019,02:45,03:00,12
57.143297,-2.102138,10/01/2019,03:00,03:15,12
57.143297,-2.102138,10/01/2019,03:15,03:30,4
57.143297,-2.102138,10/01/2019,03:30,03:45,8
57.143297,-2.102138,10/01/2019,03:45,04:00,12
57.143297,-2.102138,10/01/2019,04:00,04:15,0
57.143297,-2.102138,10/01/2019,04:15,04:30,0
57.143297,-2.102138,10/01/2019,04:30,04:45,8
57.143297,-2.102138,10/01/2019,04:45,05:00,28
57.143297,-2.102138,10/01/2019,05:00,05:15,4
57.143297,-2.102138,10/01/2019,05:15,05:30,24
57.143297,-2.102138,10/01/2019,05:30,05:45,28
57.143297,-2.102138,10/01/2019,05:45,06:00,24
57.143297,-2.102138,10/01/2019,06:00,06:15,28
57.143297,-2.102138,10/01/2019,06:15,06:30,56
57.143297,-2.102138,10/01/2019,06:30,06:45,80
57.143297,-2.102138,10/01/2019,06:45,07:00,96
57.143297,-2.102138,10/01/2019,07:00,07:15,100
57.143297,-2.102138,10/01/2019,07:15,07:30,72
57.143297,-2.102138,10/01/2019,07:30,07:45,124
57.143297,-2.102138,10/01/2019,07:45,08:00,96
57.143297,-2.102138,10/01/2019,08:00,08:15,128
57.143297,-2.102138,10/01/2019,08:15,08:30,104
57.143297,-2.102138,10/01/2019,08:30,08:45,104
57.143297,-2.102138,10/01/2019,08:45,09:00,100
57.143297,-2.102138,10/01/2019,09:00,09:15,132
57.143297,-2.102138,10/01/2019,09:15,09:30,120
57.143297,-2.102138,10/01/2019,09:30,09:45,104
57.143297,-2.102138,10/01/2019,09:45,10:00,160
57.143297,-2.102138,10/01/2019,10:00,10:15,104
57.143297,-2.102138,10/01/2019,10:15,10:30,132
57.143297,-2.102138,10/01/2019,10:30,10:45,100
57.143297,-2.102138,10/01/2019,10:45,11:00,104
57.143297,-2.102138,10/01/2019,11:00,11:15,140
57.143297,-2.102138,10/01/2019,11:15,11:30,108
57.143297,-2.102138,10/01/2019,11:30,11:45,112
57.143297,-2.102138,10/01/2019,11:45,12:00,76
57.143297,-2.102138,10/01/2019,12:00,12:15,76
57.143297,-2.102138,10/01/2019,12:15,12:30,88
57.143297,-2.102138,10/01/2019,12:30,12:45,108
57.143297,-2.102138,10/01/2019,12:45,13:00,56
57.143297,-2.102138,10/01/2019,13:00,13:15,80
57.143297,-2.102138,10/01/2019,13:15,13:30,88
57.143297,-2.102138,10/01/2019,13:30,13:45,60
57.143297,-2.102138,10/01/2019,13:45,14:00,92
57.143297,-2.102138,10/01/2019,14:00,14:15,96
57.143297,-2.102138,10/01/2019,14:15,14:30,72
57.143297,-2.102138,10/01/2019,14:30,14:45,128
57.143297,-2.102138,10/01/2019,14:45,15:00,88
57.143297,-2.102138,10/01/2019,15:00,15:15,124
57.143297,-2.102138,10/01/2019,15:15,15:30,84
57.143297,-2.102138,10/01/2019,15:30,15:45,72
57.143297,-2.102138,10/01/2019,15:45,16:00,68
57.143297,-2.102138,10/01/2019,16:00,16:15,76
57.143297,-2.102138,10/01/2019,16:15,16:30,92
57.143297,-2.102138,10/01/2019,16:30,16:45,60
57.143297,-2.102138,10/01/2019,16:45,17:00,76
57.143297,-2.102138,10/01/2019,17:00,17:15,116
57.143297,-2.102138,10/01/2019,17:15,17:30,68
57.143297,-2.102138,10/01/2019,17:30,17:45,88
57.143297,-2.102138,10/01/2019,17:45,18:00,84
57.143297,-2.102138,10/01/2019,18:00,18:15,88
57.143297,-2.102138,10/01/2019,18:15,18:30,84
57.143297,-2.102138,10/01/2019,18:30,18:45,80
57.143297,-2.102138,10/01/2019,18:45,19:00,120
57.143297,-2.102138,10/01/2019,19:00,19:15,76
57.143297,-2.102138,10/01/2019,19:15,19:30,68
57.143297,-2.102138,10/01/2019,19:30,19:45,104
57.143297,-2.102138,10/01/2019,19:45,20:00,144
57.143297,-2.102138,10/01/2019,20:00,20:15,108
57.143297,-2.102138,10/01/2019,20:15,20:30,84
57.143297,-2.102138,10/01/2019,20:30,20:45,72
57.143297,-2.102138,10/01/2019,20:45,21:00,88
57.143297,-2.102138,10/01/2019,21:00,21:15,100
57.143297,-2.102138,10/01/2019,21:15,21:30,80
57.143297,-2.102138,10/01/2019,21:30,21:45,56
57.143297,-2.102138,10/01/2019,21:45,22:00,64
57.143297,-2.102138,10/01/2019,22:00,22:15,44
57.143297,-2.102138,10/01/2019,22:15,22:30,44
57.143297,-2.102138,10/01/2019,22:30,22:45,56
57.143297,-2.102138,10/01/2019,22:45,23:00,64
57.143297,-2.102138,10/01/2019,23:00,23:15,100
57.143297,-2.102138,10/01/2019,23:15,23:30,84
57.143297,-2.102138,10/01/2019,23:30,23:45,48
57.143297,-2.102138,10/01/2019,23:45,24:00:00,92
57.143297,-2.102138,11/01/2019,00:00,00:15,32
57.143297,-2.102138,11/01/2019,00:15,00:30,44
57.143297,-2.102138,11/01/2019,00:30,00:45,28
57.143297,-2.102138,11/01/2019,00:45,01:00,16
57.143297,-2.102138,11/01/2019,01:00,01:15,20
57.143297,-2.102138,11/01/2019,01:15,01:30,8
57.143297,-2.102138,11/01/2019,01:30,01:45,12
57.143297,-2.102138,11/01/2019,01:45,02:00,32
57.143297,-2.102138,11/01/2019,02:00,02:15,24
57.143297,-2.102138,11/01/2019,02:15,02:30,52
57.143297,-2.102138,11/01/2019,02:30,02:45,32
57.143297,-2.102138,11/01/2019,02:45,03:00,16
57.143297,-2.102138,11/01/2019,03:00,03:15,28
57.143297,-2.102138,11/01/2019,03:15,03:30,8
57.143297,-2.102138,11/01/2019,03:30,03:45,16
57.143297,-2.102138,11/01/2019,03:45,04:00,8
57.143297,-2.102138,11/01/2019,04:00,04:15,4
57.143297,-2.102138,11/01/2019,04:15,04:30,8
57.143297,-2.102138,11/01/2019,04:30,04:45,24
57.143297,-2.102138,11/01/2019,04:45,05:00,24
